StopId,TrainStation,StreetName,StreetType,EntranceType,LAT,LONG,Exit_Number,Mode,StateCode
715,Point Clare,Brisbane Water,Dr,Stairs,-33.44618258,151.3282641,,Train,NSW
716,Point Clare,Brisbane Water,Dr,Ramp,-33.44621399,151.3282199,,Train,NSW
717,Port Kembla,Old Port,Rd,Ramp,-34.47718852,150.9028567,,Train,NSW
718,Port Kembla North,Flinders,St,Stairs,-34.47297995,150.8873269,,Train,NSW
719,Port Kembla North,Flinders,St,Stairs,-34.47312925,150.8870415,,Train,NSW
720,Punchbowl,Punchbowl,Rd,Stairs,-33.92525226,151.0555798,,Train,NSW
721,Punchbowl,The Boulevarde,,Stairs,-33.92556758,151.0555716,,Train,NSW
722,Pymble,Grandview,St,Stairs,-33.74463831,151.1422732,,Train,NSW
723,Pymble,Pacific,Hwy,Stairs,-33.74498339,151.1421989,,Train,NSW
724,Pyrmont Bay LR,Murray,St,Path,-33.869535,151.197707,,Train,NSW
725,Quakers Hill,Pearce,Rd,Lift,-33.72731055,150.886272,,Train,NSW
726,Quakers Hill,Pearce,Rd,Stairs,-33.72721559,150.8862174,,Train,NSW
727,Quakers Hill,Railway,Pde,Lift,-33.72743142,150.8860389,,Train,NSW
728,Quakers Hill,Railway,Pde,Stairs,-33.72721417,150.8858872,,Train,NSW
729,Redfern,Gibbons,St,Path,-33.8920298,151.1995113,,Train,NSW
730,Redfern,Lawson,St,Path,-33.891563,151.198824,,Train,NSW
731,Redfern,Marian,St,Stairs,-33.89270463,151.1981812,,Train,NSW
732,Regents Park,Amy,St,Path,-33.8833513,151.0241784,,Train,NSW
733,Regents Park,Park,Rd,Stairs,-33.88311577,151.0237932,,Train,NSW
734,Regents Park,Park,Rd,Ramp,-33.88324672,151.0237008,,Train,NSW
735,Revesby,Blamey,St,Stairs,-33.95270727,151.0154862,,Train,NSW
736,Revesby,Marco,Ave,Lift,-33.95235886,151.0153198,,Train,NSW
737,Revesby,Marco,Ave,Stairs,-33.95231174,151.0152774,,Train,NSW
738,Revesby,Blamey,St,Lift,-33.95273626,151.0152327,,Train,NSW
739,Rhodes,Blaxland,Rd,Stairs,-33.83067679,151.0872367,,Train,NSW
740,Rhodes,Blaxland,Rd,Lift,-33.83064963,151.0872234,,Train,NSW
741,Rhodes,Walker,St,Lift,-33.83045691,151.0868768,,Train,NSW
742,Rhodes,Walker,St,Stairs,-33.83064015,151.0868216,,Train,NSW
743,Richmond,E Market,St,Stairs,-33.59877109,150.7523098,,Train,NSW
744,Richmond,E Market,St,Ramp,-33.5988545,150.7522539,,Train,NSW
745,Riverstone,Garfield,Rd W,Path,-33.67976814,150.860729,,Train,NSW
746,Riverstone,Garfield,Rd W,Path,-33.67985685,150.8605208,,Train,NSW
747,Riverstone,Riverstone,Pde,Path,-33.67905167,150.8604401,,Train,NSW
748,Riverwood,Belmore,Rd,Path,-33.9514708,151.0525622,,Train,NSW
749,Riverwood,Belmore,Rd,Stairs,-33.95160087,151.0525497,,Train,NSW
750,Rockdale,Geeves,Lane,Stairs,-33.9523035,151.1369871,,Train,NSW
751,Rockdale,Geeves,Lane,Lift,-33.95248742,151.1368614,,Train,NSW
752,Rockdale,Geeves,Lane,Stairs,-33.95258099,151.1368441,,Train,NSW
753,Rockdale,Railway,St,Ramp,-33.95191037,151.1364413,,Train,NSW
754,Rockdale,Railway,St,Stairs,-33.95221004,151.1362805,,Train,NSW
755,Rooty Hill,Beames,Ave,Stairs,-33.77188219,150.8444618,,Train,NSW
756,Rooty Hill,North ,Pde,Stairs,-33.7714864,150.8442846,,Train,NSW
757,Rooty Hill,Beames,Ave,Ramp,-33.77201339,150.844247,,Train,NSW
758,Rooty Hill,Rooty Hill North,Rd,Ramp,-33.77124814,150.8438721,,Train,NSW
759,Rosehill,James Ruse,Dr,Stairs,-33.82303843,151.0222311,,Train,NSW
760,Rosehill,James Ruse,Dr,Stairs,-33.82322002,151.0222102,,Train,NSW
761,Rosehill,James Ruse,Dr,Ramp,-33.82308432,151.0218152,,Train,NSW
762,Roseville,Hill,St,Ramp,-33.78434859,151.1778664,,Train,NSW
763,Roseville,Pacific,Hwy,Ramp,-33.7846798,151.177749,,Train,NSW
764,Rozelle Bay LR,Bayview,Cres,Ramp,-33.87185725,151.1729488,,Train,NSW
765,Rozelle Bay LR,Bayview,Cres,Ramp,-33.8719533,151.1729143,,Train,NSW
766,Rozelle Bay LR,The Crescent,,Stairs,-33.8717488,151.1728699,,Train,NSW
767,Rydalmere,Brodie,St,Path,-33.81015641,151.0294797,,Train,NSW
768,Sandgate,Astra,St,Stairs,-32.87279417,151.7028016,,Train,NSW
769,Scarborough,Railway,Ave,Stairs,-34.2656783,150.9654965,,Train,NSW
770,Scarborough,Railway,Ave,Stairs,-34.26551615,150.9651941,,Train,NSW
771,Schofields,Railway,Tce,Path,-33.70483553,150.8742383,,Train,NSW
772,Schofields,Railway,Tce,Lift,-33.7044383,150.8740174,,Train,NSW
773,Schofields,Railway,Tce,Stairs,-33.70418713,150.8739328,,Train,NSW
774,Schofields,Bridge,St,Lift,-33.70454498,150.8736108,,Train,NSW
775,Schofields,Bridge,St,Stairs,-33.7043178,150.8735269,,Train,NSW
776,Scone,Susan,St,Path,-32.04670656,150.8670728,,Train,NSW
777,Sefton,Helen,St,Lift,-33.88516272,151.0118417,,Train,NSW
778,Sefton,Wellington,Rd,Lift,-33.88549648,151.0117978,,Train,NSW
779,Sefton,Helen,St,Stairs,-33.88516069,151.0116714,,Train,NSW
780,Sefton,Wellington,Rd,Stairs,-33.88543207,151.0116221,,Train,NSW
781,Seven Hills,Prospect,Hwy,Stairs,-33.77410577,150.9361911,,Train,NSW
782,Seven Hills,The Hills,Cres,Lift,-33.77455756,150.9361722,,Train,NSW
783,Seven Hills,Prospect,Hwy,Lift,-33.77407161,150.9360893,,Train,NSW
784,Seven Hills,Prospect,Hwy,Ramp,-33.77410285,150.9359253,,Train,NSW
785,Seven Hills,The Hills,Cres,Ramp,-33.77452,150.935432,,Train,NSW
786,Shellharbour,Piper,Dr,Lift,-34.59125149,150.8448185,,Train,NSW
787,Shellharbour,Piper,Dr,Stairs,-34.5913074,150.8448018,,Train,NSW
788,Shellharbour,Piper,Dr,Lift,-34.59122591,150.8446697,,Train,NSW
789,Shellharbour,Piper,Dr,Stairs,-34.59128718,150.8446519,,Train,NSW
790,Singleton,Munro,St,Ramp,-32.57196082,151.1656827,,Train,NSW
791,Singleton,Munro,St,Ramp,-32.5718537,151.1655409,,Train,NSW
792,Singleton,Munro,St,Path,-32.57183342,151.1654861,,Train,NSW
793,Springwood,Macquarie ,Rd,Stairs,-33.69918984,150.5636973,,Train,NSW
794,Springwood,Macquarie ,Rd,Ramp,-33.69936145,150.5635226,,Train,NSW
795,Springwood,Station,St,Ramp,-33.69896475,150.5633045,,Train,NSW
796,St James,James,Rd,Stairs,-33.86992775,151.2114985,,Train,VIC
797,St James,James,Rd,Ramp,-33.87003326,151.2112893,,Train,VIC
798,St James,Elizabeth,St,Lift,-33.870678,151.2104842,,Train,VIC
799,St James,Elizabeth,St,Stairs,-33.87074951,151.2104486,,Train,VIC
800,St Leonards,Sergeants,Lane,Stairs,-33.82224634,151.1947629,,Train,NSW
801,St Leonards,Sergeants,Lane,Lift,-33.82222391,151.1947607,,Train,NSW
802,St Leonards,Herbert,St,Lift,-33.82232319,151.1936479,,Train,NSW
803,St Leonards,Herbert,St,Stairs,-33.82231649,151.1936088,,Train,NSW
804,St Leonards,Herbert,St,Stairs,-33.82246257,151.1934322,,Train,NSW
805,St Leonards,Herbert,St,Lift,-33.82243079,151.1933676,,Train,NSW
806,St Marys,Forrester,Rd,Lift,-33.76189765,150.7751589,,Train,NSW
807,St Marys,Station,St,Lift,-33.76235089,150.7750575,,Train,NSW
808,St Marys,Forrester,Rd,Stairs,-33.76188001,150.7749259,,Train,NSW
809,St Marys,Station,St,Stairs,-33.76231824,150.774872,,Train,NSW
810,St Peters,May,Lane,Path,-33.90745391,151.1808612,,Train,NSW
811,St Peters,Lord,St,Path,-33.90694267,151.1806495,,Train,NSW
812,Stanmore,Douglas,St,Ramp,-33.89416485,151.1642047,,Train,NSW
813,Stanmore,Trafalgar,St,Ramp,-33.89467603,151.1641571,,Train,NSW
814,Stanwell Park,Railway,Cres,Stairs,-34.22618328,150.9812344,,Train,NSW
815,Stanwell Park,Railway,Cres,Stairs,-34.22614425,150.9810046,,Train,NSW
816,Strathfield,Everton,Rd,Lift,-33.87146835,151.0946037,,Train,NSW
817,Strathfield,Everton,Rd,Stairs,-33.87134403,151.0944811,,Train,NSW
818,Strathfield,Strathfield,Sq,Ramp,-33.87220808,151.0942838,,Train,NSW
819,Strathfield,Albert,Rd,Ramp,-33.87185964,151.0938299,,Train,NSW
820,Summer Hill,Grosvenor ,Cres,Stairs,-33.8901592,151.1389449,,Train,NSW
821,Summer Hill,Carlton,Cres,Lift,-33.89053286,151.1389072,,Train,NSW
822,Summer Hill,Grosvenor ,Cres,Lift,-33.89010644,151.1387528,,Train,NSW
823,Summer Hill,Carlton,Cres,Stairs,-33.89044157,151.1386413,,Train,NSW
824,Summer Hill,Carlton,Cres,Ramp,-33.89043171,151.1386155,,Train,NSW
825,Sutherland,East,Pde,Lift,-34.0315702,151.0574323,,Train,NSW
826,Sutherland,East,Pde,Path,-34.0315567,151.0573425,,Train,NSW
827,Sutherland,East,Pde,Stairs,-34.03183438,151.0569098,,Train,NSW
828,Sutherland,East,Pde,Ramp,-34.03183438,151.0569098,,Train,NSW
829,Sydenham,Gleeson,Ave,Lift,-33.91491191,151.1661011,,Train,NSW
830,Sydenham,Gleeson,Ave,Path,-33.9148634,151.1660472,,Train,NSW
831,Tahmoor,George ,St,Path,-34.22358755,150.5902412,,Train,NSW
832,Tahmoor,Pitt,St,Path,-34.22346581,150.5898308,,Train,NSW
833,Tallong,Railway,Pde,Path,-34.71837568,150.0860928,,Train,NSW
834,Tarro,Woodberry ,Rd,Stairs,-32.80882092,151.6694636,,Train,NSW
835,Tarro,Woodberry ,Rd,Stairs,-32.80889516,151.6693728,,Train,NSW
836,Tascott,Brisbane Water,Dr,Ramp,-33.45083997,151.3188156,,Train,NSW
837,Tascott,Brisbane Water,Dr,Stairs,-33.45088295,151.318787,,Train,NSW
838,Tascott,Glenrock,Pde,Ramp,-33.45077303,151.3187403,,Train,NSW
839,Tascott,Glenrock,Pde,Stairs,-33.45094989,151.3183448,,Train,NSW
840,Taverners Hill LR,Parramatta ,Rd,Lift,-33.8895669,151.145176,,Train,NSW
841,Taverners Hill LR,Parramatta ,Rd,Lift,-33.88990657,151.1451041,,Train,NSW
842,Taverners Hill LR,Parramatta ,Rd,Stairs,-33.88963067,151.1450837,,Train,NSW
843,Taverners Hill LR,Parramatta ,Rd,Stairs,-33.8898685,151.1450731,,Train,NSW
844,Telarah,Johnson,St,Ramp,-32.72323179,151.5398951,,Train,NSW
845,Telarah,Johnson,St,Stairs,-32.72337822,151.5398859,,Train,NSW
846,Telopea,Sturt,St,Path,-33.79400629,151.041781,,Train,NSW
847,Telopea,Sturt,St,Ramp,-33.79424948,151.0415241,,Train,NSW
848,Telopea,Sturt,St,Path,-33.7945703,151.0413839,,Train,NSW
849,Telopea,Adderton,Rd,Ramp,-33.79402152,151.0412637,,Train,NSW
850,Telopea,Adderton,Rd,Stairs,-33.79411509,151.0411954,,Train,NSW
851,Tempe,Griffith,St,Stairs,-33.92369195,151.1567982,,Train,NSW
852,Tempe,Griffith,St,Stairs,-33.92394727,151.15675,,Train,NSW
853,Tempe,Richardson,Cres,Stairs,-33.92358032,151.1564713,,Train,NSW
854,Tempe,Richardson,Cres,Stairs,-33.92389629,151.1563979,,Train,NSW
855,Teralba,William,St,Ramp,-32.96276877,151.60415,,Train,NSW
856,Teralba,William,St,Path,-32.962727,151.6039263,,Train,NSW
857,Teralba,Railway,St,Stairs,-32.96216248,151.6036419,,Train,NSW
858,The Star LR,Pirrama,Rd,Path,-33.8672709,151.1957096,,Train,NSW
859,Thirroul,Station,St,Stairs,-34.31786015,150.9193757,,Train,NSW
860,Thirroul,Station,St,Lift,-34.31799787,150.9192528,,Train,NSW
861,Thirroul,Railway,Pde,Path,-34.31788392,150.918865,,Train,NSW
862,Thirroul,Railway,Pde,Stairs,-34.31795869,150.9188517,,Train,NSW
863,Thornleigh,Railway,Pde,Path,-33.73207901,151.0783738,,Train,NSW
864,Thornleigh,Railway,Pde,Stairs,-33.73211866,151.0783327,,Train,NSW
865,Thornleigh,The Esplanade,,Stairs,-33.73180916,151.0781183,,Train,NSW
866,Thornton,Karuah ,St,Stairs,-32.78357334,151.6399935,,Train,NSW
867,Thornton,Karuah ,St,Lift,-32.78356119,151.6399551,,Train,NSW
868,Toongabbie,Wentworth,Ave,Ramp,-33.78699939,150.9516071,,Train,NSW
869,Toongabbie,Portice,Pde,Ramp,-33.78714281,150.9511669,,Train,NSW
870,Town Hall,George,St,Stairs,-33.87317129,151.2071252,2,Train,NSW
871,Town Hall,George,St,Stairs,-33.87357692,151.2070647,2,Train,NSW
872,Town Hall,George,St,Lift,-33.87389408,151.2070208,2,Train,NSW
873,Town Hall,George,St,Stairs,-33.87394872,151.2070088,2,Train,NSW
874,Town Hall,George,St,Stairs,-33.87324335,151.2067182,5,Train,NSW
875,Town Hall,George,St,Stairs,-33.87300204,151.2066961,5,Train,NSW
876,Town Hall,George,St,Stairs,-33.87416617,151.2066678,4,Train,NSW
877,Town Hall,George,St,Stairs,-33.87370422,151.206619,5,Train,NSW
878,Town Hall,Kent,St,Path,-33.87346213,151.2056759,5,Train,NSW
879,Towradgi,Towradgi,Rd,Ramp,-34.38408404,150.9016675,,Train,NSW
880,Towradgi,Towradgi,Rd,Ramp,-34.38412652,150.9013586,,Train,NSW
881,Tuggerah,Bryant,Dr,Ramp,-33.3077456,151.4204201,,Train,NSW
882,Tuggerah,Bryant,Dr,Stairs,-33.3077456,151.4204201,,Train,NSW
883,Tuggerah,Pacific,Hwy,Ramp,-33.30747496,151.4200755,,Train,NSW
884,Tuggerah,Pacific,Hwy,Stairs,-33.30767799,151.4200382,,Train,NSW
885,Turramurra,Rohini,St,Path,-33.73258953,151.1290978,,Train,NSW
886,Turramurra,William,St,Path,-33.73287787,151.128659,,Train,NSW
887,Turrella,Reede,St,Stairs,-33.92977422,151.1404283,,Train,NSW
888,Unanderra,Berkeley,Rd,Stairs,-34.45512841,150.8460834,,Train,NSW
889,Unanderra,Berkeley,Rd,Stairs,-34.45480327,150.8454954,,Train,NSW
890,Valley Heights,Great Western,Hwy,Stairs,-33.70388256,150.5840807,,Train,NSW
891,Valley Heights,Great Western,Hwy,Ramp,-33.70385585,150.5840194,,Train,NSW
892,Valley Heights,Great Western,Hwy,Stairs,-33.70414867,150.5836892,,Train,NSW
893,Victoria Street,Waller,St,Stairs,-32.75096544,151.5941378,,Train,NSW
894,Victoria Street,Victoria,St,Stairs,-32.7511242,151.5937962,,Train,NSW
895,Villawood,Villawood,St,Stairs,-33.88092102,150.9773626,,Train,NSW
896,Villawood,River,Ave,Stairs,-33.88074082,150.9773471,,Train,NSW
897,Vineyard,Bandon,Rd,Ramp,-33.65018802,150.851063,,Train,NSW
898,Wahroonga,Redleaf,Ave,Stairs,-33.71800187,151.1175185,,Train,NSW
899,Waitara,Alexandria,Pde,Path,-33.71028639,151.105246,,Train,NSW
900,Waitara,Waitara,Ave,Stairs,-33.71065655,151.1049153,,Train,NSW
901,Wallarobba,Wallarobba Brookfield,Rd,Ramp,-32.49615032,151.6956921,,Train,NSW
902,Warabrook,Eucalyptus ,Cres,Ramp,-32.88698384,151.7111872,,Train,NSW
903,Warabrook,Ring,Rd,Ramp,-32.88848678,151.709521,,Train,NSW
904,Waratah,Platt,St,Stairs,-32.90210317,151.731215,,Train,NSW
905,Waratah,Platt,St,Stairs,-32.902354,151.7310238,,Train,NSW
906,Waratah Mills LR,Davis,St,Path,-33.8989622,151.140003,,Train,NSW
907,Waratah Mills LR,Weston,St,Path,-33.8988126,151.1398647,,Train,NSW
908,Warnervale,Warnervale,Rd,Path,-33.2473843,151.4491366,,Train,NSW
909,Warnervale,Warnervale,Rd,Path,-33.24713278,151.4488456,,Train,NSW
910,Warrawee,Warrawee,Ave,Path,-33.72439373,151.1220398,,Train,NSW
911,Warrawee,Heydon,Ave,Path,-33.72454128,151.1217229,,Train,NSW
912,Warrimoo,Railway,Pde,Stairs,-33.72132609,150.6029511,,Train,NSW
913,Warrimoo,Great Western,Hwy,Stairs,-33.721589,150.6027819,,Train,NSW
914,Warrimoo,Great Western,Hwy,Ramp,-33.7215927,150.6027681,,Train,NSW
915,Warrimoo,Great Western,Hwy,Ramp,-33.72206858,150.602657,,Train,NSW
916,Warrimoo,Great Western,Hwy,Stairs,-33.72204408,150.6025654,,Train,NSW
917,Warwick Farm,Warwick,St,Stairs,-33.91318088,150.9353246,,Train,NSW
918,Warwick Farm,Warwick,St,Lift,-33.91340518,150.9352764,,Train,NSW
919,Warwick Farm,Remembrance,Ave,Lift,-33.91324659,150.9349959,,Train,NSW
920,Warwick Farm,Remembrance,Ave,Stairs,-33.91347354,150.9349611,,Train,NSW
921,Waterfall,Kooraban,St,Ramp,-34.13517267,150.994605,,Train,NSW
922,Waverton,Bay,Rd,Path,-33.83756728,151.1974683,,Train,NSW
923,Waverton,Bay,Rd,Path,-33.83761043,151.1973366,,Train,NSW
924,Wentworth Falls,Railway,Pde,Stairs,-33.70932977,150.3764898,,Train,NSW
925,Wentworth Falls,Station,St,Stairs,-33.70952535,150.3761198,,Train,NSW
926,Wentworth Park LR,Pyrmont Bridge,Rd,Path,-33.8742417,151.1940945,,Train,NSW
927,Wentworth Park LR,Wattle,St,Ramp,-33.87506758,151.1935385,,Train,NSW
928,Wentworthville,Wentworth,Ave,Stairs,-33.80686889,150.9725242,,Train,NSW
929,Wentworthville,The Kingsway,,Stairs,-33.80725292,150.972304,,Train,NSW
930,Wentworthville,Wentworth,Ave,Ramp,-33.80667668,150.971932,,Train,NSW
931,Wentworthville,The Kingsway,,Ramp,-33.80706875,150.9718275,,Train,NSW
932,Werrington,Victoria,Lane,Stairs,-33.7590496,150.7575668,,Train,NSW
933,Werrington,Railway,St,Stairs,-33.75924963,150.7575314,,Train,NSW
934,Werrington,Victoria,Lane,Lift,-33.75903757,150.7574454,,Train,NSW
935,Werrington,Railway,St,Lift,-33.75920751,150.7574014,,Train,NSW
936,West Ryde,Railway,Pde,Stairs,-33.80746637,151.0905793,,Train,NSW
937,West Ryde,Railway,Pde,Lift,-33.80747159,151.0904036,,Train,NSW
938,West Ryde,West,Pde,Ramp,-33.80687546,151.0901576,,Train,NSW
939,West Ryde,West,Pde,Ramp,-33.80704425,151.0900831,,Train,NSW
940,West Ryde,West,Pde,Stairs,-33.8074677,151.0899608,,Train,NSW
941,Westmead,Railway,Pde,Stairs,-33.80836116,150.9881873,,Train,NSW
942,Westmead,Alexandria,Ave,Stairs,-33.80870858,150.9878707,,Train,NSW
943,Westmead,Railway,Pde,Ramp,-33.80819002,150.9877158,,Train,NSW
944,Westmead,Alexandria,Ave,Ramp,-33.80864182,150.9876577,,Train,NSW
945,Wiley Park,King Georges ,Rd,Ramp,-33.92278182,151.0680626,,Train,NSW
946,Wiley Park,King Georges ,Rd,Ramp,-33.92270486,151.0680185,,Train,NSW
947,Windsor,George,St,Path,-33.61362381,150.8111058,,Train,NSW
948,Windsor,Cox,St,Path,-33.61292723,150.8090296,,Train,NSW
949,Wingello,Railway,Pde,Path,-34.69233579,150.1583818,,Train,NSW
950,Wingello,Sydney,St,Path,-34.69201661,150.1582058,,Train,NSW
951,Wirragula,Dungog,Rd,Ramp,-32.46292679,151.7424687,,Train,NSW
952,Wolli,Brodie Spark,Dr,Stairs,-33.92867126,151.1544432,,Train,NSW
953,Wolli,Brodie Spark,Dr,Lift,-33.92868435,151.1543587,,Train,NSW
954,Wolli,Discovery Point,Pl,Lift,-33.92884985,151.1538917,,Train,NSW
955,Wolli,Discovery Point,Pl,Stairs,-33.92882963,151.153842,,Train,NSW
956,Wollongong,Crown,St,Path,-34.42582725,150.8886385,,Train,NSW
957,Wollongong,Station,St,Stairs,-34.42673344,150.8885596,,Train,NSW
958,Wollongong,Station,St,Path,-34.42698795,150.8884363,,Train,NSW
959,Wollongong,Crown,St,Lift,-34.42645671,150.8884344,,Train,NSW
960,Wollongong,Crown,St,Lift,-34.42642506,150.8882201,,Train,NSW
961,Wollongong,Crown,St,Path,-34.42587253,150.8882123,,Train,NSW
962,Wollongong,Railway Staiton,Sq,Path,-34.42720865,150.8879475,,Train,NSW
963,Wollongong,Railway Staiton,Sq,Ramp,-34.42679193,150.8878175,,Train,NSW
964,Wollstonecraft,Milner,Cres,Path,-33.8315907,151.1925953,,Train,NSW
965,Wollstonecraft,Shirley,Rd,Ramp,-33.83245952,151.1921823,,Train,NSW
966,Wollstonecraft,Shirley,Rd,Path,-33.8326745,151.1917926,,Train,NSW
967,Wollstonecraft,Milray,Ave,Path,-33.83146743,151.1915732,,Train,NSW
968,Wombarra,Morrison,Ave,Stairs,-34.27545316,150.9536753,,Train,NSW
969,Wombarra,Morrison,Ave,Stairs,-34.27530416,150.9535083,,Train,NSW
970,Wondabyne,Wondabyne Wharf,,Ramp,-33.49202131,151.2571482,,Train,NSW
971,Woodford,Railway,Pde,Stairs,-33.7357511,150.4821963,,Train,NSW
972,Woodford,Great Western,Hwy,Ramp,-33.73546893,150.4818417,,Train,NSW
973,Woodford,Great Western,Hwy,Ramp,-33.73526715,150.4808855,,Train,NSW
974,Woolooware,Swan,St N,Stairs,-34.04741225,151.1437622,,Train,NSW
975,Woolooware,Swan,St N,Lift,-34.04744884,151.1437013,,Train,NSW
976,Woolooware,Swan,St,Stairs,-34.04769831,151.1436487,,Train,NSW
977,Woolooware,Swan,St,Lift,-34.04765603,151.1435849,,Train,NSW
978,Woonona,Park,Rd,Ramp,-34.34939351,150.9153897,,Train,NSW
979,Woonona,Railway,Pde,Stairs,-34.34956158,150.91536,,Train,NSW
980,Woonona,Park,Rd,Ramp,-34.34932926,150.9151104,,Train,NSW
981,Woy Woy,Blackwall,Rd,Path,-33.48597397,151.324352,,Train,NSW
982,Woy Woy,Railway,St,Ramp,-33.48527377,151.3237255,,Train,NSW
983,Woy Woy,Railway,St,Lift,-33.48585711,151.3233847,,Train,NSW
984,Woy Woy,Railway,St,Stairs,-33.48597825,151.3232156,,Train,NSW
985,Wyee,Wyee,Rd,Ramp,-33.17984054,151.48724,,Train,NSW
986,Wyee,Gorokan,Rd,Stairs,-33.180164,151.4868566,,Train,NSW
987,Wynyard,Carrington,St,Stairs,-33.86553906,151.2063145,1,Train,TAS
988,Wynyard,Carrington,St,Stairs,-33.86583394,151.2062822,1,Train,TAS
989,Wynyard,Carrington,St,Path,-33.86572268,151.206269,1,Train,TAS
990,Wynyard,Carrington,St,Lift,-33.86570502,151.2061027,1,Train,TAS
991,Wynyard,York,St,Stairs,-33.86566282,151.2059726,3,Train,TAS
992,Wynyard,York,St,Stairs,-33.86575654,151.2059633,3,Train,TAS
993,Wynyard,York,St,Path,-33.86560119,151.2055201,3,Train,TAS
994,Wynyard,Jamison,St,Path,-33.86445369,151.2053161,,Train,TAS
995,Wynyard,Clarence,St,Lift,-33.86572968,151.2050799,4,Train,TAS
996,Wynyard,Clarence,St,Path,-33.86564376,151.2050042,4,Train,TAS
997,Wynyard,Clarence,St,Stairs,-33.86562889,151.2048,4,Train,TAS
998,Wynyard,Napoleon,St,Path,-33.86524696,151.20397,,Train,TAS
999,Wynyard,Napoleon,St,Lift,-33.86534132,151.203967,,Train,TAS
1000,Wyong,Howarth,St,Stairs,-33.28508373,151.4255992,,Train,NSW
1001,Wyong,Howarth,St,Lift,-33.2853325,151.4255494,,Train,NSW
1002,Wyong,Pacific,Hwy,Lift,-33.28524935,151.4252208,,Train,NSW
1003,Wyong,Pacific,Hwy,Stairs,-33.2853225,151.4251587,,Train,NSW
1004,Yagoona,Hume,Hwy,Path,-33.90733106,151.0246767,,Train,NSW
1005,Yennora,Railway,St,Stairs,-33.86488282,150.97104,,Train,NSW
1006,Yennora,Nelson,Rd,Stairs,-33.86462082,150.9709456,,Train,NSW
1007,Yennora,Railway,St,Stairs,-33.86498836,150.9708084,,Train,NSW
1008,Yennora,Railway,St,Ramp,-33.86502912,150.9707162,,Train,NSW
1009,Yerrinbool,Old Hume,Hwy,Path,-34.37159251,150.5434481,,Train,NSW
1010,Zig Zag,Bells,Rd,Stairs,-33.47184198,150.2021194,,Train,NSW
